transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T003914,C03343,S04086,04-10-2024 16:00,1225.48,3449811433
T003915,C04867,S02251,15-03-2024 11:12,993.82,6661237504
T003916,C04818,S04090,06-09-2024 01:55,485.49,6127256216
T003917,C04997,S01627,13-05-2024 04:20,874.49,1575955918
T003918,C02174,S01836,12-01-2025 00:46,976.5,3864026675
T003919,C04242,S01373,03-08-2024 03:25,777.62,2950055645
T003920,C02316,S02659,01-10-2025 20:49,618.45,8370829845
T003921,C01653,S02744,10-01-2024 09:00,822.05,899330305
T003922,C00475,S03311,28-03-2025 18:47,927.92,7701275449
T003923,C02853,S03732,30-01-2024 02:25,1796.67,7576752550
T003924,C04463,S01693,12-10-2024 13:31,1245.01,9009885029
T003925,C02456,S03682,14-10-2024 14:22,1064.28,7947110778
T003926,C03421,S01735,22-01-2024 06:59,282.26,8648641304
T003927,C00086,S00843,10-10-2025 01:35,523.7,8526558252
T003928,C00849,S00237,16-10-2025 07:48,557.76,3175115220
T003929,C00158,S00026,14-08-2024 17:14,1363.24,6167240012
T003930,C02023,S01332,18-11-2025 17:43,1014.09,9329678377
T003931,C00978,S02982,18-09-2024 10:17,525.95,9382559752
T003932,C04283,S00440,11-10-2025 00:59,148.81,5953189663
T003933,C02454,S03841,26-06-2025 03:28,260.87,1349329113
T003934,C03779,S03994,05-04-2025 07:12,815.36,300868004
T003935,C04521,S01697,10-05-2024 14:51,126.52,9487804062
T003936,C03167,S04769,18-01-2025 07:24,1912.21,3933099013
T003937,C01660,S00646,12-07-2025 19:44,491.43,5646010878
T003938,C03159,S02591,22-06-2024 19:08,280.65,5758272084
T003939,C03940,S00581,18-08-2025 21:20,128.33,9268170421
T003940,C00342,S01948,30-11-2024 00:02,380.95,9258265908
T003941,C03444,S02239,06-10-2025 05:20,1679.74,7879632955
T003942,C00822,S02350,02-08-2025 18:24,1245.94,597878423
T003943,C00951,S02659,12-08-2025 21:29,998.81,1485816916
T003944,C01947,S01204,12-01-2024 22:52,326.08,3022499350
T003945,C01203,S01539,05-02-2025 06:31,222.12,3476631795
T003946,C02282,S02854,26-05-2025 01:02,314.28,9322409623
T003947,C04596,S03915,02-04-2024 00:55,832.78,8478350977
T003948,C02911,S03601,13-02-2024 14:45,639.36,8234433857
T003949,C01313,S03106,08-03-2024 15:06,837.94,7227196334
T003950,C00902,S04774,28-10-2024 11:41,1330.97,1752405523
T003951,C01380,S04502,02-08-2025 16:51,1488.96,7345305766
T003952,C02385,S00401,22-10-2024 02:50,149.94,4091320460
T003953,C00606,S04348,25-08-2024 11:39,1307.84,6822487090
T003954,C01196,S03185,15-05-2025 21:03,372.75,6228159163
T003955,C02877,S04882,25-11-2023 15:41,1543.79,2964757678
T003956,C03788,S03478,10-08-2024 18:46,182,3998021499
T003957,C01922,S02380,15-06-2025 14:00,1511.88,975242054
T003958,C01220,S02553,08-05-2025 17:33,1832.55,5141276003
T003959,C03468,S04504,26-07-2025 16:54,1244.82,8289256083
T003960,C04919,S02226,24-07-2024 15:59,805.27,6580096260
T003961,C02416,S04015,10-11-2024 07:57,1142.63,5250347503
T003962,C01309,S00974,15-09-2024 18:51,198.3,2525340895
T003963,C03297,S03710,05-02-2024 12:22,372.97,5478613441
T003964,C03643,S00046,21-11-2024 16:03,1327.07,6660441096
T003965,C02363,S03459,11-02-2025 20:22,1154.14,4369748946
T003966,C03704,S02876,12-01-2025 14:45,1710.22,5668170371
T003967,C03505,S04942,20-04-2024 14:56,1254.15,2795358372
T003968,C02913,S02905,10-09-2025 07:52,292.87,1680556172
T003969,C03584,S03752,03-05-2025 13:15,1584.93,5096131259
T003970,C02027,S00964,29-12-2024 05:45,275.12,5028379528
T003971,C03977,S04982,11-11-2024 11:42,1908.49,2116901007
T003972,C04339,S02638,21-12-2024 12:21,327.44,4226299858
T003973,C01012,S03266,27-07-2025 21:24,1845.67,1548441760
T003974,C00425,S02946,27-10-2025 14:45,726.53,3631827197
T003975,C02390,S03545,14-08-2025 11:55,1288.46,825885432
T003976,C04265,S02644,15-02-2025 19:44,842.44,9971847962
T003977,C04708,S02145,03-11-2024 12:25,1954.71,4434536013
T003978,C00111,S04702,21-03-2024 08:29,149.82,6362500532
T003979,C02106,S02531,11-07-2025 22:52,884.37,7589536538
T003980,C01462,S02286,18-12-2024 03:09,120.77,8292148463
T003981,C01023,S02526,14-11-2024 21:20,1746,469516954
T003982,C01817,S04956,11-07-2025 17:31,1178.71,9952225199
T003983,C04581,S00663,21-11-2024 07:42,1242.62,350803239
T003984,C01637,S04095,10-04-2024 03:25,951.06,4501977022
T003985,C00006,S04224,26-05-2025 22:17,983.16,1008920348
T003986,C01683,S02609,20-05-2025 15:18,647.78,5800482540
T003987,C03118,S04272,17-05-2024 11:27,539.26,6585308853
T003988,C04906,S02674,20-02-2024 17:08,980.04,3351101011
T003989,C02685,S03357,15-10-2025 21:36,846.91,2537461696
T003990,C00806,S02892,21-04-2024 08:10,226.72,7585188624
T003991,C02969,S00178,01-04-2025 18:51,1882.74,9181616437
T003992,C01424,S00870,02-07-2024 20:00,1275.84,7442995863
T003993,C01393,S00414,22-02-2025 16:19,1427.18,4821788237
T003994,C03206,S03492,17-10-2024 05:49,102.42,8840945530
T003995,C02763,S00760,21-12-2024 08:56,1701.45,6867249825
T003996,C01463,S03478,07-05-2024 16:22,1377.49,3747600854
T003997,C03052,S01972,24-06-2024 21:09,612.31,2207322885
T003998,C04559,S04442,12-03-2025 16:59,601.08,1388057986
T003999,C01142,S04292,18-02-2025 09:54,1323.12,9853747484
T004000,C00304,S04324,30-06-2024 02:37,267.68,599887859
T004001,C02988,S03909,08-05-2025 16:44,1729.26,1815810564
T004002,C00536,S00826,24-08-2024 15:34,814.17,1160408647
T004003,C04957,S03384,18-07-2025 19:23,1705.84,2639969583
T004004,C02742,S04448,30-01-2024 05:16,308.31,495332189
T004005,C02535,S00543,25-02-2025 12:54,703.22,2568555120
T004006,C03478,S02353,16-01-2024 22:39,1718.72,30969740
T004007,C04721,S00549,22-12-2023 05:09,1681.11,66402586
T004008,C02492,S03022,04-11-2024 10:42,820.99,7260448204
T004009,C03595,S00958,01-05-2025 13:10,1434.79,506157774
T004010,C01813,S00377,30-04-2024 19:45,291.05,4722711293
T004011,C01921,S04938,22-12-2023 20:05,1248.27,3270040656
T004012,C04415,S04991,07-08-2025 19:25,101.56,6412875789
T004013,C02802,S04938,16-01-2024 01:14,1560.26,9241338712
T004014,C00360,S01541,02-05-2024 15:28,493.97,8278076102
T004015,C04850,S01946,03-01-2025 00:57,1699.16,1207118740
T004016,C02712,S02003,11-10-2025 07:52,1558.64,3608674470
T004017,C00602,S02168,20-07-2025 08:15,51.14,7188166294
T004018,C03162,S04137,06-01-2024 22:25,410.85,8861894819
T004019,C03027,S04648,18-05-2025 11:41,1932.78,5034961836
T004020,C01993,S04880,24-05-2024 22:04,328.08,4183669443
T004021,C00338,S00706,18-10-2024 02:37,490.64,3345703792
T004022,C04539,S00130,09-05-2024 14:45,1953.78,5625263657
T004023,C04129,S00485,28-11-2024 22:54,671.41,5919071480
T004024,C02635,S04283,17-03-2025 10:09,1772.94,1040986332
T004025,C03295,S01538,06-04-2024 02:51,1406.83,9120332572
T004026,C00509,S03850,02-04-2025 11:25,679.06,604667703
T004027,C02088,S04797,20-10-2025 11:22,1700.55,8161004398
T004028,C04093,S02607,18-08-2024 06:47,508.98,4349075700
T004029,C04379,S03310,20-01-2025 13:11,1094.29,4754240677
T004030,C02952,S00468,12-12-2024 17:53,1619.19,5380329228
T004031,C02975,S02587,07-08-2024 05:01,869.27,1943347140
T004032,C03860,S02084,09-02-2024 13:00,599.75,4818254520
T004033,C04006,S01737,14-02-2024 19:53,190.62,5575147470
T004034,C02533,S04440,07-10-2025 16:38,563.2,9834608741
T004035,C01010,S01836,23-04-2024 10:10,1406.31,6569809529
T004036,C00084,S01737,11-08-2024 08:54,500.14,2613030500
T004037,C02929,S00429,27-03-2024 06:26,62.25,3859221544
T004038,C00452,S02615,21-03-2024 18:33,306.94,3326227199
T004039,C00125,S02900,28-08-2024 19:44,725.21,903729918
T004040,C02842,S03338,08-08-2025 09:36,272.3,5623620416
T004041,C03766,S04995,11-08-2025 17:30,1471.56,7219573547
T004042,C04508,S00957,18-12-2024 04:35,835.54,1650841322
T004043,C02860,S00506,27-04-2024 21:39,113.23,5350256450
T004044,C02382,S02462,12-07-2025 17:28,1969.2,2722374257
T004045,C02975,S00795,06-04-2025 05:04,371.17,5101894497
T004046,C04332,S02602,10-01-2025 15:18,1561.23,8687408733
T004047,C04627,S01174,21-04-2024 08:13,1446.07,8460824361
T004048,C03182,S03806,12-08-2025 05:00,529.88,9174405753
T004049,C04260,S01343,27-06-2024 03:59,1376.67,590244393
T004050,C04137,S01449,11-09-2025 22:02,1169.07,4632040868
T004051,C01726,S04339,31-12-2023 10:21,1622.64,3304276196
T004052,C03660,S00250,06-07-2024 05:58,1621.12,6998189396
T004053,C03969,S01095,23-06-2024 03:55,1351.27,597186172
T004054,C04946,S02981,20-08-2025 21:03,639.04,7187576917
T004055,C04687,S04016,07-05-2025 20:09,850.2,5603232613
T004056,C01923,S04048,03-09-2024 12:16,1287.89,2465395492
T004057,C04439,S04818,30-01-2024 01:06,272.15,4154815890
T004058,C03000,S03217,10-11-2024 21:37,973.53,4695959810
T004059,C01990,S03020,19-06-2025 22:26,198.8,3051489301
T004060,C04296,S01739,16-01-2024 15:47,1964.43,5854675806
T004061,C00384,S01552,30-08-2025 00:27,1548.86,2353914604
T004062,C00836,S00288,07-09-2024 19:03,360.82,348233362
T004063,C00242,S01059,04-12-2024 11:15,1592.99,8841645525
T004064,C01474,S02016,05-10-2025 16:54,1745.91,3056787664
T004065,C04161,S04165,17-03-2025 08:05,1874.63,827694499
T004066,C01644,S00497,02-05-2025 13:28,1125.15,6540919227
T004067,C01743,S03450,10-09-2024 07:23,501.67,9491139028
T004068,C04987,S04385,03-04-2024 10:14,152.36,5156823928
T004069,C04965,S03102,19-09-2024 11:46,486.96,4601514148
T004070,C03952,S02337,21-01-2024 08:30,901.63,8487231116
T004071,C02113,S04586,09-12-2023 23:24,1351,3513558584
T004072,C00755,S04983,04-07-2024 07:00,1797.13,4494737189
T004073,C04786,S01419,22-02-2025 03:08,764.26,8146605441
T004074,C03926,S02363,10-12-2024 07:55,1458.18,5403310662
T004075,C00249,S04221,29-09-2024 06:08,1931.38,7041942322
T004076,C01724,S03398,05-08-2024 12:23,661.14,7942526470
T004077,C03938,S02891,29-12-2024 21:13,1128.26,7712853367
T004078,C03644,S00815,26-09-2024 00:00,1831.21,1810982811
T004079,C03692,S02584,28-11-2024 23:06,1591.48,1292285649
T004080,C03760,S02191,27-10-2025 22:51,1867.7,420438979
T004081,C03603,S02115,03-12-2023 04:58,1221.06,3412470170
T004082,C01367,S02774,21-01-2025 23:09,111.4,8673669817
T004083,C04711,S01088,09-09-2024 14:58,230.54,9494911796
T004084,C02870,S03096,30-06-2024 14:52,1710.13,885895357
T004085,C04496,S02161,26-01-2025 20:48,1287.02,8460441969
T004086,C01914,S04509,23-11-2024 20:01,499.82,6815036021
T004087,C01841,S00460,10-11-2024 18:08,1429.54,5246071038
T004088,C00947,S03247,07-12-2023 05:37,526.83,8710275069
T004089,C00602,S02915,27-10-2025 17:23,1473.65,4151145841
T004090,C00606,S04267,06-10-2024 06:18,1546.72,9926220492
T004091,C01888,S01366,05-03-2025 11:36,1361.7,2680550966
T004092,C01265,S04993,10-03-2024 18:24,1329.14,971427252
T004093,C00222,S04429,12-09-2024 06:07,1231.34,752750185
T004094,C00531,S01144,09-03-2024 15:30,1955.42,6407400187
T004095,C01539,S02229,12-02-2024 08:59,1233.72,5423377781
T004096,C01179,S04123,02-04-2025 00:53,131.36,3423170968
T004097,C00152,S02858,18-04-2024 08:40,1028.71,6617541596
T004098,C04294,S04161,01-07-2025 06:51,1748.18,3692594469
T004099,C01344,S04449,02-01-2024 18:56,1674.73,4446830351
T004100,C04574,S03216,06-05-2025 00:51,128.96,2702956255
T004101,C04872,S03954,06-01-2024 22:05,1777.53,9979019030
T004102,C03947,S04187,31-08-2025 02:03,1740,8193571033
T004103,C03570,S00691,13-09-2025 08:50,316.39,1224548002
T004104,C03148,S03358,15-06-2025 14:25,368.85,8207742962
T004105,C00102,S04627,10-09-2025 18:21,292.17,868549889
T004106,C03221,S00653,09-04-2025 11:37,1455.14,8250731186
T004107,C02571,S04202,13-12-2024 02:07,258.35,3148695586
T004108,C02588,S04486,10-05-2024 08:30,1015.28,3174388575
T004109,C04230,S03571,24-09-2024 00:19,805.64,6422187118
T004110,C03110,S02081,21-02-2024 00:30,1329.72,8208445277
T004111,C03565,S01604,02-03-2024 04:05,299.09,4567058403
T004112,C00463,S02097,23-06-2024 01:07,269.67,1928076631
T004113,C01348,S03252,09-04-2025 08:02,1115.2,4936202859
T004114,C00099,S01467,02-03-2024 20:57,655.38,331155641
T004115,C00667,S03480,03-05-2025 04:18,239.1,8198307674
T004116,C00924,S02049,05-04-2025 20:26,1975.62,951328321
T004117,C01939,S03912,10-07-2024 21:10,1652.14,8924051149
T004118,C00590,S03315,09-10-2024 17:31,794.76,4442796142
T004119,C03775,S00325,10-08-2025 23:48,1845.86,6393289234
T004120,C02386,S03225,10-12-2024 11:32,1925.37,1919700811
T004121,C00576,S02884,25-09-2024 17:08,813.47,6064046414
T004122,C03741,S00943,18-11-2025 08:13,1546.15,2010602622
T004123,C00237,S01192,21-06-2024 07:55,881.69,953827826
T004124,C04873,S03477,09-12-2024 22:36,1086.94,1450870068
T004125,C04388,S04161,07-11-2025 13:35,365.59,2438881305
T004126,C04811,S01840,25-01-2025 15:52,1080.68,8013159178
T004127,C00671,S03781,07-06-2025 00:39,769.87,9877597598
T004128,C02521,S02095,05-02-2024 05:21,81.56,8942958299
T004129,C03372,S02104,23-03-2025 08:47,1819.9,9128890482
T004130,C00597,S04939,27-05-2024 22:43,1504.11,8537725554
T004131,C03492,S04585,29-10-2025 14:05,1043.2,4119933549
T004132,C03395,S03611,14-04-2025 14:20,1967.19,1141516889
T004133,C01676,S04401,16-10-2024 23:56,396.33,786514337
T004134,C02916,S04097,17-08-2024 18:56,1179.85,9711317447
T004135,C03784,S02734,23-08-2024 13:50,1856.4,7520408697
T004136,C04053,S00390,28-04-2025 21:59,1515.05,6640018874
T004137,C01863,S03157,24-11-2023 08:09,1809.15,5577552347
T004138,C03772,S02222,02-07-2025 18:09,905.02,7522452650
T004139,C02284,S04090,28-04-2025 17:21,413.59,642366943
T004140,C00465,S03284,21-04-2025 04:55,1224.19,7119782755
T004141,C01029,S00328,22-12-2024 00:42,704.21,7084994001
T004142,C03852,S03013,26-11-2024 08:45,1003.71,4158040029
T004143,C02602,S03036,20-03-2025 16:38,1587.35,7000906535
T004144,C01595,S04465,07-04-2025 02:51,999.47,6272801243
T004145,C03894,S02964,01-08-2025 13:52,1664.2,6803867650
T004146,C01442,S02567,07-01-2024 06:18,1947.21,340157434
T004147,C01456,S04938,05-01-2025 07:29,866.33,6429430440
T004148,C01585,S03729,06-07-2025 12:29,655.89,5550594753
T004149,C04366,S01979,26-08-2025 02:11,1493.81,6142025898
T004150,C03681,S00932,19-03-2025 16:07,1530.25,2383684205
T004151,C02764,S03997,15-12-2024 02:57,1490.65,5952477114
T004152,C04414,S00537,15-05-2025 17:10,1916.68,4338030164
T004153,C03609,S00229,29-01-2025 11:42,1031.92,3268864520
T004154,C02869,S04380,15-12-2024 17:09,715.78,2958268000
T004155,C02163,S00159,10-12-2024 15:55,1694.74,3297955378
T004156,C03296,S03968,05-07-2024 13:50,939.26,2660494203
T004157,C04112,S02058,03-01-2024 18:02,1273.08,2300255035
T004158,C03838,S04145,09-08-2025 01:50,87.28,1601708241
T004159,C02187,S02409,05-07-2025 01:10,909.39,61068203
T004160,C02102,S03446,13-04-2025 17:59,619.31,4840778843
T004161,C02381,S00044,14-05-2025 05:43,1810.99,1629719223
T004162,C01409,S00927,26-12-2024 16:02,586.65,2835972452
T004163,C03219,S00857,04-12-2024 09:20,1088.51,346262098
T004164,C04431,S00165,29-10-2025 21:50,230.4,2788819395
T004165,C03123,S01353,15-01-2024 09:13,59.25,2918358500
T004166,C01389,S04944,28-06-2024 07:50,1585.07,8450972771
T004167,C01388,S00568,21-10-2024 05:26,1598.71,8330033624
T004168,C04063,S04923,18-11-2025 09:11,1918.14,4079093641
T004169,C01271,S02686,15-10-2025 01:11,1263.1,5241235309
T004170,C01078,S01068,13-02-2024 08:02,622.02,1689893594
T004171,C00093,S03044,16-05-2025 12:41,89.74,9924234305
T004172,C01896,S01679,12-09-2025 04:50,1421.83,8951492849
T004173,C03374,S04424,08-11-2025 11:13,1947.26,7613450982
T004174,C04795,S02345,11-08-2025 14:45,603.63,1060312611
T004175,C03520,S02118,17-10-2025 09:17,817.26,7222467543
T004176,C03950,S03790,08-07-2025 11:06,1374.55,974757867
T004177,C04890,S04792,16-04-2025 06:18,1667.74,9608443383
T004178,C04092,S01044,11-07-2024 02:16,338.71,7983299960
T004179,C00678,S03189,18-05-2025 19:36,200.08,8900350270
T004180,C02576,S01068,12-01-2025 18:35,1600.97,5650096372
T004181,C02600,S02994,03-06-2024 18:09,985.79,8404259757
T004182,C01860,S00362,20-07-2025 23:51,291.51,2355770619
T004183,C04271,S02210,10-03-2025 23:57,1242.93,2799780614
T004184,C04889,S04694,08-03-2024 22:49,541.26,96408361
T004185,C04060,S03413,16-08-2025 18:13,1174.56,5449378314
T004186,C01375,S04208,06-10-2024 07:40,1896.56,1617093299
T004187,C00711,S00206,11-06-2024 18:47,849.16,1393919201
T004188,C02258,S03570,24-12-2024 21:00,1224.55,9815643957
T004189,C00640,S02817,26-04-2024 14:43,1354.14,3824847884
T004190,C03014,S03289,04-07-2025 09:40,406.29,736703970
T004191,C04812,S01612,30-10-2024 15:57,694.06,9019490984
T004192,C03239,S02899,31-08-2025 21:36,849.11,6201656191
T004193,C04961,S00247,05-03-2025 13:25,1666.22,2616198555
T004194,C04077,S04865,02-01-2025 18:50,1619.8,4439501450
T004195,C04293,S03883,02-01-2025 14:57,229.76,7044050147
T004196,C03247,S04927,22-08-2024 13:03,290.21,6992638624
T004197,C02836,S03140,24-04-2025 05:18,824.27,7142568595
T004198,C00911,S03967,18-04-2024 10:40,1005.99,3457975820
T004199,C03172,S00598,03-09-2025 03:50,1259.23,5827240625
T004200,C01143,S02885,19-04-2025 19:37,1470.73,9772369646
T004201,C01848,S04912,24-03-2025 22:49,1164.87,7191566050
T004202,C00289,S02431,12-03-2025 07:22,636.84,3416757696
T004203,C02983,S02860,22-08-2024 20:18,1479.2,8569148288
T004204,C02479,S00755,23-07-2025 21:08,1545.86,1031799513
T004205,C04874,S03608,11-07-2024 03:27,1784.84,5284797265
T004206,C02153,S01469,13-10-2024 06:58,99.49,9788341517
T004207,C04615,S03532,19-03-2025 02:57,651.82,2772294606
T004208,C01654,S00682,16-08-2025 05:23,969.56,8119845534
T004209,C04915,S01044,26-07-2025 11:30,569.64,348384840
T004210,C02296,S00926,11-03-2025 22:19,1515.47,865889600
T004211,C02109,S02820,01-12-2023 12:56,81.71,2229634591
T004212,C04118,S04897,11-10-2024 18:28,856.58,9084945263
T004213,C03912,S02890,16-02-2024 23:53,1343.05,9859185179
T004214,C02046,S03897,25-06-2024 20:13,1518.79,318261412
T004215,C03302,S00007,07-08-2025 10:45,1655.01,6529431957
T004216,C01532,S04304,21-05-2025 12:50,553.41,4092771756
T004217,C03418,S00727,03-10-2025 17:37,255.98,8895562304
T004218,C00336,S00128,20-12-2023 23:36,1803.14,5816733272
T004219,C01003,S04048,06-11-2025 14:18,1179.07,737479942
T004220,C04796,S03478,28-03-2025 18:18,270.92,2315389885
T004221,C01088,S04285,21-05-2025 20:15,633.14,1012412395
T004222,C03178,S01242,03-09-2025 03:41,196.74,654159485
T004223,C04665,S00179,21-01-2024 20:57,1845.69,9650497198
T004224,C02396,S01254,03-11-2025 05:31,418.25,2910675544
T004225,C04273,S04265,15-05-2024 19:32,1767.57,1432811959
T004226,C04574,S03905,27-06-2024 09:24,1332.6,2656698311
T004227,C04754,S03041,09-07-2024 19:02,1065.75,188484403
T004228,C03725,S02407,14-03-2025 04:30,181.76,2051260883
T004229,C03423,S04453,21-02-2024 00:42,1371.98,8088557498
T004230,C02913,S00093,29-08-2024 10:31,458.02,3430818402
T004231,C03079,S04707,22-05-2025 20:46,1461.69,3200151686
T004232,C03081,S04829,22-02-2025 01:18,1366.64,963797884
T004233,C01894,S01627,07-02-2024 16:48,1570.2,52676189
T004234,C03682,S04279,25-04-2024 02:33,782.67,6585574452
T004235,C01496,S00003,21-09-2025 07:57,1954.18,2762841633
T004236,C02582,S04207,11-12-2023 13:27,50.69,5410736281
T004237,C00442,S04969,12-03-2024 07:39,303.26,7215375292
T004238,C01838,S04079,28-01-2025 09:33,1830.29,9779007627
T004239,C03340,S01377,07-04-2024 20:23,1106.16,5729584448
T004240,C04847,S04658,01-04-2025 05:32,1259.79,8234829699
T004241,C01450,S04933,01-12-2024 01:13,599.91,8925242640
T004242,C03238,S00412,08-07-2024 13:01,774.44,9355221985
T004243,C00465,S03252,28-09-2024 14:54,377.6,2171122174
T004244,C00284,S02490,28-07-2025 13:04,850.05,3095689719
T004245,C00988,S02073,06-06-2025 05:17,289.94,4535268751
T004246,C01392,S00244,17-10-2024 19:59,1220.1,9863647601
T004247,C03154,S03100,18-04-2025 10:11,1387.73,9653227071
T004248,C03449,S00956,09-08-2025 14:37,128.55,5174099181
T004249,C01667,S02029,21-10-2024 17:45,1390.06,5834093882
T004250,C02552,S03067,18-09-2025 09:03,1486.08,6240236696
T004251,C00726,S00713,23-03-2025 17:28,1150.39,7814926571
T004252,C01369,S02663,03-04-2025 22:14,1168.14,7232657637
T004253,C03597,S04685,15-07-2024 03:07,1776.02,4200730539
T004254,C04443,S00791,17-07-2025 06:28,1265.58,3653887948
T004255,C03664,S04266,27-06-2024 06:58,1298.36,6231309062
T004256,C00289,S04660,29-03-2025 12:17,149.67,5965185701
T004257,C03634,S04781,29-01-2024 06:50,1836.81,9392862410
T004258,C00087,S01238,08-09-2025 05:09,736.2,7551678574
T004259,C04221,S00521,16-03-2025 12:12,130.42,8533865081
T004260,C02280,S02764,05-11-2025 19:09,637.73,2313745345
T004261,C01468,S01428,30-11-2024 00:56,1221.11,9741606555
T004262,C03260,S00546,25-02-2024 14:10,1988.87,4257429513
T004263,C02427,S01999,21-06-2024 02:28,887.17,866133950
T004264,C03401,S03918,30-06-2025 18:22,1736.51,2118345111
T004265,C02865,S00900,23-02-2025 00:26,1308.84,4710899882
T004266,C04580,S02202,15-06-2025 00:33,455.52,9948009345
T004267,C00642,S02409,20-05-2025 21:30,1137.9,4692379281
T004268,C00411,S00786,05-05-2024 00:08,552.52,606253987
T004269,C04002,S04998,10-12-2023 05:57,728,4247542129
T004270,C02316,S04108,01-11-2025 01:43,1777.25,3772081361
T004271,C00593,S02278,07-10-2025 05:23,1010.5,8554707995
T004272,C00410,S01315,16-09-2025 14:57,848.38,6698445578
T004273,C01282,S04907,07-09-2024 14:33,1747.21,2724971839
T004274,C02109,S00390,09-03-2024 10:00,1299.34,5857249040
T004275,C00984,S04204,08-05-2024 18:08,91.16,9018247133
T004276,C04424,S03465,17-07-2024 23:30,178.57,1844187959
T004277,C00836,S01669,14-10-2025 14:45,1210.1,5747095130
T004278,C04819,S02714,19-01-2024 16:03,1885.94,4514967680
T004279,C00912,S02126,26-09-2024 17:02,175.75,6681139486
T004280,C02201,S00785,04-04-2025 17:55,1659.26,7742057836
T004281,C02710,S03963,26-05-2025 02:20,718.29,9253954086
T004282,C00930,S00496,06-02-2025 05:56,280.17,5542072806
T004283,C00237,S00044,07-04-2025 06:40,1038.12,6041186573
T004284,C00043,S00119,24-07-2025 19:12,977.87,8309414884
T004285,C01173,S00238,10-11-2025 22:36,490.45,9048556064
T004286,C04811,S00131,15-05-2025 11:30,711.75,2336241842
T004287,C04755,S01937,25-11-2023 09:26,1897.06,307045432
T004288,C02958,S01473,11-09-2025 10:28,878.05,5413415133
T004289,C02447,S03858,27-06-2024 01:16,1029.9,3418596248
T004290,C02275,S02424,20-11-2025 15:15,233.34,9430092507
T004291,C03069,S02750,18-08-2024 06:31,1160.07,1305326176
T004292,C01277,S04879,24-03-2025 17:14,1523.55,6489408574
T004293,C04823,S01606,18-01-2024 02:43,583.35,9976109583
T004294,C01121,S03686,04-05-2025 05:30,779,9755368980
T004295,C04439,S01898,08-10-2024 09:31,699.69,6969810858
T004296,C00959,S04606,17-02-2025 04:27,1879.04,7701913209
T004297,C02849,S03368,23-01-2024 17:15,675.08,9757506207
T004298,C00421,S01677,25-10-2024 18:57,305.87,2203992465
T004299,C00160,S02351,07-04-2025 06:54,1806.47,9600805012
T004300,C04942,S04118,05-06-2025 04:10,351.33,4687469363
T004301,C03644,S01915,13-10-2024 18:20,1541.99,9362753430
T004302,C01220,S01189,17-07-2025 18:14,1820.42,8844958675
T004303,C00073,S04677,28-02-2024 18:12,1761.51,6583297303
T004304,C03111,S00591,02-12-2024 02:32,1071.57,785308154
T004305,C01599,S04276,25-04-2025 11:28,1634.17,5224946668
T004306,C02023,S01932,10-11-2025 18:52,1768.96,2130659718
T004307,C02249,S03574,03-12-2024 06:49,899.32,6299893805
T004308,C02501,S00794,28-06-2025 19:59,172.7,3726067603
T004309,C04174,S04149,10-05-2024 13:10,728.17,7955097143
T004310,C04421,S02019,15-06-2025 09:01,1903.78,2818532109
T004311,C03157,S02424,12-06-2024 11:21,1999.46,5365169519
T004312,C03556,S02280,23-07-2024 09:05,185.44,1820395108
T004313,C03077,S01955,30-01-2024 20:08,1160.64,6170826408
T004314,C00603,S03259,19-04-2024 01:00,729.23,8164415771
T004315,C02958,S04959,01-06-2025 18:57,1856.43,7271142488
T004316,C02663,S03979,30-04-2024 03:43,576.25,6896271164
T004317,C00392,S04875,04-05-2025 05:09,483.5,8711734153
T004318,C00105,S04905,17-12-2024 21:52,928.7,8995342863
T004319,C04982,S02013,05-04-2025 22:33,1629.64,8326250494
T004320,C02534,S00032,06-07-2025 04:34,1401.88,6762623664
T004321,C04422,S01208,23-09-2025 15:59,1696.5,5510912346
T004322,C03913,S00923,12-09-2024 13:36,187.47,2652085068
T004323,C00610,S01186,28-08-2025 06:56,973.26,5876428067
T004324,C02860,S04964,17-12-2024 17:44,1767.68,3561270495
T004325,C04585,S02643,15-12-2023 08:38,256.75,6750716759
T004326,C02761,S00748,11-02-2024 07:52,847.64,5293313066
T004327,C03468,S01685,23-11-2023 06:29,1403.98,2766749337
T004328,C04351,S03036,11-02-2025 13:58,885.22,4501102036
T004329,C02138,S00347,22-04-2025 21:05,80.06,6651886793
T004330,C02009,S02188,22-07-2024 13:36,1775.92,9424831422
T004331,C03842,S01422,29-10-2025 04:37,1803.68,5510384696
T004332,C02790,S04035,02-12-2024 05:32,1220.15,4638869674
T004333,C04393,S00067,22-06-2025 02:11,61.26,1961957331
T004334,C01311,S00803,03-04-2025 22:04,1916.47,5308130379
T004335,C02209,S02649,23-06-2024 23:14,788.4,746858065
T004336,C00512,S02537,06-11-2025 21:21,418.34,7389280158
T004337,C00795,S02249,22-10-2024 05:53,1017.94,3785199891
T004338,C04739,S04656,31-07-2024 01:57,724.31,6241274198
T004339,C02990,S01259,14-09-2025 22:47,1913.37,3746096856
T004340,C00771,S01890,07-05-2024 12:51,1655.19,1540051937
T004341,C04367,S00562,30-11-2023 23:14,1367.9,5681093320
T004342,C01127,S01427,27-07-2025 07:09,1447.29,249003168
T004343,C00005,S03235,12-12-2024 19:53,50.03,7877054282
T004344,C02987,S02985,12-09-2024 11:58,1905.33,496953492
